sid,utt,codec,src,attack,label,trimed,subset,vocoder,s1,s2,s3,s4,btse_feat_embedded,aasistssl_feat_embedded,vocosig_feat_embedded
VCC2TM2,DF_E_3801487,oggm4a,vcc2018,HUB-N04,spoof,notrim,eval,traditional_vocoder,HUB,N04,FM,-,[1.0900762 7.0947638],[-13.736192    3.1152322],[-34.022614  19.462631]
LA_0040,DF_E_2958875,oggm4a,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[ 63.20785  -51.058933],[-45.9574  -44.87886],[27.531746 19.809774]
LA_0002,DF_E_4001978,low_ogg,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-56.81672  60.69299],[10.517804 -4.008757],[-71.56406  -13.647562]
VCC2TM2,DF_E_3116941,high_m4a,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,FM,-,[-34.100597 -24.380915],[-39.00183    4.523761],[-5.008409 78.42212 ]
TFM1,DF_E_4790419,low_mp3,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,FM,F,[-18.499752  60.629917],[ 26.444304 -30.053905],[51.916195  8.706584]
TEF2,DF_E_2909179,high_ogg,vcc2020,Task1-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team03,FF,E,[ 6.025523 -1.91114 ],[ 12.82963  -22.101181],[-37.919174 -27.79178 ]
LA_0026,DF_E_3828896,low_mp3,asvspoof,A11,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-13.421828  70.40477 ],[-67.87768 -11.08882],[-50.83012 -75.00303]
VCC2TF2,DF_E_2329904,high_ogg,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,MF,-,[26.394207 59.701187],[ -4.926965 -11.191335],[21.255524 28.935266]
VCC2TF1,DF_E_3567061,mp3m4a,vcc2018,SPO-N06,spoof,notrim,eval,traditional_vocoder,SPO,N06,MF,-,[ 49.48316  -76.699974],[ 40.588997 -22.759903],[-59.620846 -33.43945 ]
TMF1,DF_E_4968977,low_mp3,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,MF,M,[52.23438  43.902954],[ 40.550644 -50.76328 ],[24.202648    0.85394794]
LA_0020,DF_E_2954725,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 16.603882 -75.170944],[-28.591516 -77.47068 ],[-61.124836  36.277134]
TEM2,DF_E_2017126,nocodec,vcc2020,Task1-team26,spoof,notrim,eval,traditional_vocoder,Task1,team26,FM,E,[-21.007927   -3.4132912],[19.02214  18.892828],[-40.55775  -26.673399]
VCC2TF2,DF_E_3876045,mp3m4a,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,MF,-,[8.810863 8.877499],[-47.572525  48.732395],[-56.611237 -69.51907 ]
VCC2TF2,DF_E_3211490,nocodec,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,MF,-,[-42.08636  30.1115 ],[ 45.30622  -23.224243],[-64.2437 -42.6793]
TFF1,DF_E_3844511,low_m4a,vcc2020,Task2-team18,spoof,notrim,eval,unknown,Task2,team18,FF,F,[-81.40558     6.2341456],[28.786104 57.375526],[-37.217968   5.892289]
VCC2TF2,DF_E_4378744,high_mp3,vcc2018,HUB-N17,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N17,FF,-,[26.3659    3.230646],[-3.8391292 42.42615  ],[-23.613432    2.6169066]
VCC2TF2,DF_E_4213221,low_ogg,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,FF,-,[-15.954691 -64.66083 ],[ 43.755688 -32.000195],[ 22.842356 -82.11494 ]
LA_0001,DF_E_3094165,high_m4a,asvspoof,A07,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[  8.926884 -44.50542 ],[-36.47536  -15.000354],[66.04564  -2.815635]
TMF1,DF_E_4824908,high_ogg,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,MF,M,[25.223171   3.3385534],[-41.14447   2.43947],[ 64.836334 -11.144664]
TFF1,DF_E_4954907,oggm4a,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,MF,F,[65.08018  27.757378],[62.012585 24.79872 ],[  9.073158 -14.542917]
LA_0017,DF_E_3885453,mp3m4a,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[-49.763706    -0.39216548],[-58.98441    -2.9212334],[-56.35568   18.895922]
TEM1,DF_E_3616691,high_m4a,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,FM,E,[ 1.76211  23.618162],[-46.93432    -0.7736388],[-64.254135 -12.328596]
TEM2,DF_E_4391281,high_m4a,vcc2020,Task1-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team25,MM,E,[38.468063 28.4429  ],[-43.736805 -30.45521 ],[  6.2194204 -62.545807 ]
TGM1,DF_E_2810568,low_mp3,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,FM,G,[-50.9122   -44.378773],[-71.66634   -8.152557],[59.398262  -6.2235346]
VCC2TF1,DF_E_2157659,low_ogg,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,MF,-,[-16.422007 -39.074383],[  6.282863 -33.90864 ],[-24.940014  -8.237686]
VCC2TM2,DF_E_4640110,nocodec,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,FM,-,[26.529      0.9925611],[20.544249 39.539116],[-25.85909   16.648142]
VCC2TF1,DF_E_4370103,high_mp3,vcc2018,SPO-N11,spoof,notrim,eval,traditional_vocoder,SPO,N11,FF,-,[-75.16332  32.18048],[61.621574 22.745626],[-17.721798  33.312244]
TFF1,DF_E_4421074,oggm4a,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,FF,F,[51.50578  12.720017],[26.96663    1.4431593],[-2.23509 39.38665]
TFM1,DF_E_2163391,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 25.48419 -66.22494],[-22.037273 -78.901726],[-44.730312  68.594246]
LA_0003,DF_E_3842676,nocodec,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-73.52251 -43.04442],[-34.454327  34.36597 ],[-25.318184 -31.500763]
LA_0011,DF_E_3690631,high_mp3,asvspoof,A09,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-0.5106565 40.93368  ],[ 35.00586  -23.910542],[  4.0706596 -55.64684  ]
VCC2TM2,DF_E_4888693,high_mp3,vcc2018,HUB-N05,spoof,notrim,eval,traditional_vocoder,HUB,N05,MM,-,[44.01632  18.711884],[-0.526353   0.8232135],[ 10.599103 -46.151634]
TMM1,DF_E_3069422,high_m4a,vcc2020,Task2-team12,spoof,notrim,eval,traditional_vocoder,Task2,team12,MM,M,[-52.861145    4.2790527],[ 50.541145 -22.658373],[ 42.354134 -24.985037]
VCC2TF2,DF_E_4754104,high_mp3,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,FF,-,[16.826899 43.396214],[-57.172882  14.30933 ],[-32.044518  40.55699 ]
VCC2TF2,DF_E_3417762,mp3m4a,vcc2018,HUB-N16,spoof,notrim,eval,traditional_vocoder,HUB,N16,MF,-,[43.95662  18.874405],[63.700325 22.216843],[  8.887339 -46.277985]
TGM1,DF_E_4112237,mp3m4a,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,MM,G,[-33.332798 -32.48468 ],[ 41.13018  -31.703794],[10.8594   66.030014]
VCC2TF2,DF_E_2869765,mp3m4a,vcc2018,HUB-N03,spoof,notrim,eval,unknown,HUB,N03,FF,-,[-30.892544 -31.856365],[ 34.732548 -26.6879  ],[ -0.15786721 -38.59123   ]
TMM1,DF_E_2668626,oggm4a,vcc2020,Task2-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team07,MM,M,[-42.28777   61.576126],[ 34.716885 -56.16585 ],[ 80.666115 -23.149591]
TEM1,DF_E_4952820,low_m4a,vcc2020,Task1-team01,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team01,FM,E,[-34.832615  48.186195],[ 14.448307 -45.021904],[-53.70539 -71.80451]
VCC2TM2,DF_E_3906149,nocodec,vcc2018,SPO-N04,spoof,notrim,eval,traditional_vocoder,SPO,N04,MM,-,[-7.52383  26.277233],[43.216682 -3.74815 ],[55.623894  3.79033 ]
LA_0001,DF_E_2521777,nocodec,asvspoof,A12,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[ 5.244007 56.36792 ],[ -5.780753 -42.129868],[-33.51248  -59.436844]
TEF1,DF_E_4572500,high_m4a,vcc2020,Task1-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team07,FF,E,[-13.933714 -18.088482],[-44.687183   -5.5809307],[-17.255524    4.7075944]
VCC2TM2,DF_E_3929431,oggm4a,vcc2018,HUB-N09,spoof,notrim,eval,traditional_vocoder,HUB,N09,FM,-,[ 74.31946  -15.618874],[ 6.290901 11.713798],[ 38.901047 -26.274235]
TMF1,DF_E_2215958,high_m4a,vcc2020,Task2-team12,spoof,notrim,eval,traditional_vocoder,Task2,team12,FF,M,[-55.68188    -3.4841926],[ 39.69802  -36.930805],[ 42.71506  -55.700848]
TGF1,DF_E_4165705,high_m4a,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,FF,G,[ 1.5575908 40.649673 ],[-55.12569     -0.89036214],[ 34.671883 -55.037815]
VCC2TF2,DF_E_2455224,nocodec,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,MF,-,[ 9.119099 53.814857],[37.195286 -6.187099],[71.62966  10.104661]
TFF1,DF_E_4797444,low_ogg,vcc2020,Task2-team18,spoof,notrim,eval,unknown,Task2,team18,FF,F,[23.91407  -6.813294],[-16.329422  40.613773],[57.543976 15.499585]
VCC2TF2,DF_E_3812684,high_mp3,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,FF,-,[30.739788  -7.0089507],[26.518011 50.858826],[ 46.84514 -36.52857]
TMF1,DF_E_4228857,high_mp3,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,FF,M,[26.27514 -2.67987],[34.657726 39.842136],[  0.21419272 -70.34135   ]
LA_0036,DF_E_4309418,low_mp3,asvspoof,A17,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-72.6475  -41.62717],[-43.587376  18.229445],[22.491564 20.685253]
VCC2TM2,DF_E_2226072,mp3m4a,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,MM,-,[8.789397 8.939884],[16.28964 44.26225],[26.649553 34.18498 ]
VCC2TF1,DF_E_4825223,mp3m4a,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,MF,-,[26.491497   1.2702076],[26.289473   2.5903091],[-13.134006  31.200083]
LA_0021,DF_E_3853653,nocodec,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-90.697266    -0.18025295],[ 43.665165 -32.350243],[ 43.661682 -27.869883]
VCC2TM1,DF_E_2485797,nocodec,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,FM,-,[-91.67794    -8.7093725],[-15.645511  42.19269 ],[-5.464393  -2.6418817]
TEM1,DF_E_2385313,nocodec,vcc2020,Task1-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team28,MM,E,[-92.028404 -11.107505],[ 7.648487 31.586802],[-41.74683   29.200802]
VCC2TM2,DF_E_4099590,oggm4a,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,MM,-,[-13.777875 -19.858982],[33.917652 -6.497638],[-36.581696    1.7368318]
VCC2TM1,DF_E_4244252,nocodec,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,FM,-,[ 49.738735 -73.774025],[36.95925  22.775042],[-18.674328 -16.48121 ]
VCC2TF2,DF_E_2085599,low_mp3,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,MF,-,[-44.368477 -44.006783],[22.997911 38.62395 ],[ 6.639138 54.852703]
TEM1,DF_E_4767969,mp3m4a,vcc2020,Task1-team26,spoof,notrim,eval,traditional_vocoder,Task1,team26,MM,E,[-36.536564     0.96923614],[ 10.069462 -16.770966],[ 79.829544 -11.994243]
TMF1,DF_E_4561989,low_m4a,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,FF,M,[-20.978062    1.3347554],[-42.20554    -6.1641607],[-31.261955 -55.21113 ]
TEM1,DF_E_3466987,nocodec,vcc2020,Task1-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team16,MM,E,[ -6.264011 -12.375763],[19.947386 30.091759],[ 78.14718 -17.3007 ]
TEM1,DF_E_4282823,high_m4a,vcc2020,Task1-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team22,FM,E,[-27.49483    -6.0560246],[ 16.736656 -37.939884],[66.880135  -4.0061274]
VCC2TF1,DF_E_2829589,nocodec,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,MF,-,[-33.49928  -29.734306],[59.829777 19.491035],[-38.662342  39.389442]
TEM2,DF_E_4574999,high_mp3,vcc2020,Task1-team18,spoof,notrim,eval,unknown,Task1,team18,MM,E,[-80.457664  30.45696 ],[ 5.7866817 54.13358  ],[-8.61329 25.26805]
TEF1,DF_E_4201455,high_ogg,vcc2020,Task1-team23,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team23,FF,E,[81.636055 35.400585],[-43.97368 -36.49334],[ 35.677097 -28.374607]
LA_0042,DF_E_3391295,low_ogg,asvspoof,A11,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[66.58529 53.96769],[  0.44443107 -61.273403  ],[52.320866 43.156067]
TEM1,DF_E_3756754,nocodec,vcc2020,Task1-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team32,FM,E,[-23.266073  -5.871917],[ 11.250817 -55.980404],[28.572477 19.848248]
VCC2TM1,DF_E_3222338,high_m4a,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,MM,-,[0.94936186 6.9528456 ],[24.757421    0.10746939],[-13.18885   28.994328]
VCC2TF1,DF_E_3284614,low_mp3,vcc2018,HUB-N17,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N17,MF,-,[-12.870097 -40.813152],[16.160967 32.653355],[-34.23506   26.245047]
LA_0039,DF_E_3382814,low_m4a,asvspoof,A08,spoof,notrim,progress,neural_vocoder_nonautoregressive,-,-,-,-,[ 39.62159 -84.92011],[ -0.26822928 -16.691776  ],[ -9.103411 -36.270535]
VCC2SF2,DF_E_3800977,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 26.509605 -63.19027 ],[-35.404938 -74.09246 ],[40.41466  69.347916]
VCC2TF1,DF_E_4149807,low_m4a,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,FF,-,[-35.670403  50.730427],[ 31.88092 -42.63871],[ 9.053294 54.163086]
VCC2TF2,DF_E_4318173,low_m4a,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,FF,-,[-49.1962   -11.226881],[-47.468544 -50.60368 ],[-38.11885 -70.42595]
TMF1,DF_E_3865053,mp3m4a,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,MF,M,[-43.06371 -42.30921],[ -3.833638 -19.649218],[ 26.886023 -77.47155 ]
LA_0033,DF_E_4302910,low_mp3,asvspoof,A14,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-24.777414  15.750014],[-45.57813 -34.64332],[-93.92965    2.286213]
VCC2TM2,DF_E_3453826,mp3m4a,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,FM,-,[ 5.0290456  -0.05341508],[ 48.904213 -42.07297 ],[ 82.02612  -13.656729]
TFM1,DF_E_3826013,high_m4a,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,MM,F,[22.365965  -0.8742591],[ 3.9925485 16.447533 ],[71.3534 14.4247]
VCC2TM1,DF_E_4561214,mp3m4a,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,FM,-,[ 29.870838 -28.34656 ],[ 10.720881  -15.0921335],[  2.59457  -63.721714]
LA_0034,DF_E_3127137,low_ogg,asvspoof,A17,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[88.72907  -2.664837],[-48.341442  37.77724 ],[-32.821247 -29.940596]
TEM2,DF_E_3919769,low_ogg,vcc2020,Task1-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team32,FM,E,[-34.448956  25.120682],[-64.79778  -11.318339],[-49.107018 -76.24277 ]
LA_0032,DF_E_4469582,low_m4a,asvspoof,A13,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-36.1354    50.624397],[ 18.037994 -25.416939],[ 72.283264 -20.891104]
VCC2TM1,DF_E_4973118,low_ogg,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,MM,-,[-32.121933 -33.095104],[-2.956179  -6.9518394],[-34.412193  -8.467858]
TEM2,DF_E_3019859,high_ogg,vcc2020,Task1-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team07,MM,E,[27.548862 57.0583  ],[-48.513664   9.01259 ],[ 63.828167 -16.07627 ]
TFM1,DF_E_4651406,low_ogg,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FM,F,[-12.120287 -68.299065],[ 32.679523 -32.008617],[-1.6341288 51.142567 ]
TEF2,DF_E_4943309,mp3m4a,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,MF,E,[-11.556413 -36.1273  ],[-55.45594  -33.828064],[ 71.13691  -25.436563]
TMM1,DF_E_4121569,nocodec,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,FM,M,[4.879256   0.75353247],[-4.7835727 10.116474 ],[ 15.682199 -75.0385  ]
TMM1,DF_E_3522947,low_ogg,vcc2020,Task2-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,MM,M,[ 73.179695 -15.337438],[-4.4641786  7.825258 ],[62.971306 14.765763]
LA_0002,DF_E_3977378,low_mp3,asvspoof,A13,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[34.539436 82.71858 ],[-10.599703   8.226766],[  3.7943738 -58.36298  ]
LA_0044,DF_E_4577931,oggm4a,asvspoof,A19,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[-28.318295  58.246128],[52.20616  11.639053],[-19.319622   -0.5253146]
TFF1,DF_E_4310923,high_m4a,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,MF,F,[ 61.09511  -52.225616],[ 28.009218 -28.127415],[  9.188288 -62.585983]
LA_0026,DF_E_2671498,high_mp3,asvspoof,A14,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[-55.75274   61.792988],[ -9.474387  -14.5078745],[32.700115 40.25207 ]
TMM1,DF_E_3830214,high_m4a,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MM,M,[11.725507  1.681711],[-37.628277 -16.990429],[  9.791507 -47.814747]
TEM1,DF_E_2940032,low_ogg,vcc2020,Task1-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team07,FM,E,[35.822586 -4.891916],[-60.239704 -18.535044],[67.736984  -5.2179966]
LA_0040,DF_E_4550282,nocodec,asvspoof,A07,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[15.551974 70.20309 ],[-34.07668  -36.738617],[-89.29474   16.945837]
VCC2TF1,DF_E_2502031,high_m4a,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,FF,-,[-68.12099   20.482584],[58.229088 14.344946],[-2.028043 43.355114]
TMF1,DF_E_3439097,high_ogg,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,MF,M,[30.285963 57.05463 ],[-40.874733    4.1230555],[-11.753419   8.503158]
TEM2,DF_E_2140086,mp3m4a,vcc2020,Task1-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team29,FM,E,[-9.563639 77.63816 ],[-55.475945    4.9163074],[ 13.287628 -66.29301 ]
VCC2TF1,DF_E_4353799,low_ogg,vcc2018,HUB-N07,spoof,notrim,eval,traditional_vocoder,HUB,N07,MF,-,[ 30.559822 -26.209747],[19.55358   8.619184],[-9.942193 25.818363]
VCC2TM2,DF_E_3999742,high_ogg,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,FM,-,[-11.548224  41.147026],[ 6.3744154 21.322441 ],[31.965395  -0.8184474]
LA_0036,DF_E_4812836,high_m4a,asvspoof,A16,spoof,notrim,progress,waveform_concatenation,-,-,-,-,[53.365116 41.08451 ],[-50.327175 -11.29441 ],[-66.92813    9.308273]
LA_0003,DF_E_3520023,low_ogg,asvspoof,A14,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[-13.26102   69.188446],[ 24.490091 -42.04161 ],[74.69009     0.46028247]
TEF2,DF_E_2833328,low_m4a,vcc2020,Task1-team14,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,FF,E,[74.13729  13.874277],[ 19.283077 -16.427937],[-28.854158 -32.20751 ]
TFM1,DF_E_4546275,nocodec,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FM,F,[13.8322935 43.806046 ],[-31.791042 -10.108314],[-7.655072 -2.088019]
TEF1,DF_E_2748953,low_mp3,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,MF,E,[ 3.6715958 84.093155 ],[-58.299934    7.4400053],[-90.7745    17.291872]
TFM1,DF_E_4018297,high_mp3,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,MM,F,[30.607319  -4.8538914],[19.145744 46.826912],[-27.691235    -0.15722385]
VCC2TM1,DF_E_4874686,high_m4a,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,MM,-,[ 66.80664  -46.472336],[-12.984272 -23.094608],[-8.782197 24.955477]
TEM1,DF_E_2673220,high_mp3,vcc2020,Task1-team23,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team23,FM,E,[-45.283604    3.7850406],[-23.555637  19.294258],[-13.0008955   5.091911 ]
TMM1,DF_E_3902813,low_m4a,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MM,M,[ 24.533142 -33.93293 ],[ 12.6531515 -26.153614 ],[ 39.327637 -33.17555 ]
TMF1,DF_E_3532528,oggm4a,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,MF,M,[13.169496 70.37297 ],[-71.586136    2.7276177],[6.4245825 7.7963333]
TMM1,DF_E_3076964,low_m4a,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,MM,M,[ 7.4604626 75.08712  ],[ 11.155443 -25.736805],[ 0.42415538 79.38491   ]
TFM1,DF_E_4939464,mp3m4a,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,MM,F,[73.76689   -2.5271392],[-11.576608  33.375652],[  5.661928 -54.178753]
TEM2,DF_E_3185982,mp3m4a,vcc2020,Task1-team06,spoof,notrim,eval,traditional_vocoder,Task1,team06,FM,E,[ -1.1167238 -66.72968  ],[ 3.7499392 32.725636 ],[-7.5273304 -9.481105 ]
VCC2TF2,DF_E_3398462,low_ogg,vcc2018,HUB-N04,spoof,notrim,eval,traditional_vocoder,HUB,N04,MF,-,[-82.42766 -27.08318],[ 0.47503743 19.121708  ],[57.17649  17.587572]
TFF1,DF_E_2580066,low_mp3,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,FF,F,[-21.329153  59.742886],[ 14.525591 -25.152023],[-10.695511  68.09987 ]
TGM1,DF_E_2503159,nocodec,vcc2020,Task2-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team11,FM,G,[-12.867037 -67.564674],[-37.477436  -8.178124],[-19.292809  10.730563]
LA_0038,DF_E_2475642,low_mp3,asvspoof,A07,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-27.82475  -65.476006],[ 20.575703 -17.520077],[ 7.2825475 87.55053  ]
TFF1,DF_E_4715493,low_m4a,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MF,F,[-72.439514 -38.177967],[ 8.813171 16.76522 ],[ 77.91731 -28.06582]
TMF1,DF_E_2183045,high_m4a,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,FF,M,[ 36.122326 -51.488956],[-63.474487  -9.865296],[ 30.871521 -65.385216]
VCC2TF1,DF_E_3767190,high_ogg,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,MF,-,[ 60.34953 -52.59179],[-47.631706  56.655212],[32.087147 -4.576965]
VCC2TM1,DF_E_4825174,high_m4a,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,FM,-,[ 4.822653 45.389847],[ 31.165152 -35.00892 ],[ 85.507774  -12.7776985]
LA_0047,DF_E_4284823,nocodec,asvspoof,A14,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-39.56471  59.82039],[ -3.5445833 -45.045788 ],[-62.43409  -11.264718]
VCC2TM2,DF_E_3660665,oggm4a,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,FM,-,[-27.713984 -36.83122 ],[ 6.390109 10.551965],[-12.253388 -41.722557]
TMF1,DF_E_4922122,nocodec,vcc2020,Task2-team18,spoof,notrim,eval,unknown,Task2,team18,FF,M,[-51.434753 -15.557881],[ 38.08784 -42.89075],[28.007475   4.6175365]
TGF1,DF_E_3827855,low_m4a,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,FF,G,[53.989914 38.043346],[  0.6709135 -29.726833 ],[ 70.824165 -25.170685]
TEM2,DF_E_2019054,mp3m4a,vcc2020,Task1-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team09,FM,E,[-46.36428 -47.50695],[-7.034281 13.686135],[60.416943 45.222767]
VCC2TF2,DF_E_4126472,low_ogg,vcc2018,HUB-N17,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N17,FF,-,[-36.194332 -25.68    ],[ -3.042764 -31.713326],[-44.1303    28.152563]
LA_0006,DF_E_2376712,low_ogg,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-71.89549  -42.192146],[-46.732807  26.58027 ],[ 47.811264 -59.40754 ]
LA_0020,DF_E_4728006,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ -0.34541473 -93.88118   ],[ -6.1735787 -89.24632  ],[-69.71748  43.24737]
VCC2TM2,DF_E_3024516,high_mp3,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,MM,-,[ 62.21981  -16.519602],[31.046165 48.16471 ],[-39.283493   2.575746]
